Cliente;Material;Tipo material;Texto breve de material;Nombre Fabricante;Numero Pieza de Fabricante;Centro área pl.nec.;Almacén;Caract.planif.nec.;Punto de pedido;Stock alm.máx.;Grupo de compras;Denominación GrpComp;Rubro;SubRubro;Unidad de peso;TIPO DOC;ESTADO ITEM;NRO. VA01/VA21;NRO. OC;FECHA RECEPCION;FECHA PICKING;FECHA CONTABILIZACION VL;FECHA ENTREGA ESPERADA;FECHA DE EMISION NECESIDAD;GRUPO DE COMPRA OC;NRO. SOLPED
00379 – VELADERO FASE 8C;1002022;ZSTO;PANTALON JEAN T.60;;;MM01;379;V1;3;5;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;14/8/2026;14/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1004664;ZSTO;PANTALON JEAN T.36 S XUN;;;MM01;379;V1;3;5;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;ZPAS;SIN TRATAMIENTO;1000091926;;;;;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002045;ZSTO;CAMISETA PRIMERA PIEL T.L;;;MM01;379;V1;15;40;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;20/8/2026;27/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002046;ZSTO;CAMISETA PRIMERA PIEL T.XL;;;MM01;379;V1;15;40;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;20/8/2026;27/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002064;ZSTO;PANTALON PRIMERA PIEL T.S;;;MM01;379;V1;10;20;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;4/8/2026;4/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002065;ZSTO;PANTALON PRIMERA PIEL T.M;;;MM01;379;V1;10;30;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;5/8/2026;;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002066;ZSTO;PANTALON PRIMERA PIEL T.L;;;MM01;379;V1;15;40;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;20/8/2026;27/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002067;ZSTO;PANTALON PRIMERA PIEL T.XL;;;MM01;379;V1;15;40;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;20/8/2026;27/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1001707;ZSTO;CHALECOGRAFANARANJACONREFLETIVOT.XLC2;;MÚLT. 12U;MM01;379;V1;50;150;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;27/7/2026;21/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002075;ZSTO;BOTIN ALTA MONT MAR/NEG P METAL N40;MARASCO //;845 // TECHNICAL PERFORMANCE - BOTIN SUR;MM01;379;V1;5;8;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;26/8/2026;26/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002081;ZSTO;BOTIN ALTA MONT MAR/NEG P METAL N39;;MARASCO845N // TECHNICAL PERFORMANCE - BOTIN SUR T.39;MM01;379;V1;3;5;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;ZPAS;SIN TRATAMIENTO;1000091926;;;;;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002083;ZSTO;BOTIN ALTA MONT MAR/NEG P METAL N37;;MARASCO845N // TECHNICAL PERFORMANCE - BOTIN SUR T.37;MM01;379;V1;2;5;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;ZPAS;SIN TRATAMIENTO;1000091926;;;;;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002084;ZSTO;BOTIN ALTA MONT MAR/NEG P METAL N38;;MARASCO845N // TECHNICAL PERFORMANCE - BOTIN SUR T.38;MM01;379;V1;2;5;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;ZPAS;SIN TRATAMIENTO;1000091926;;;;;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1001694;ZSTO;PASAMONTANAS PARA -10 GRADOS;;;MM01;379;V1;50;150;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;19/8/2026;26/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1001700;ZSTO;CASCO CARCAZA AMARILLO;LIBUS // 3M // MSA // STEELPRO //;MILENIUM // H-700 AMARILLO // V-GARD AMARILLO // STEELPRO SAFETY AMARILLO // DEPASCALE-UCU1112PC;MM01;379;V1;20;50;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ACCESORIO SEGURIDAD;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;18/8/2026;4/9/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1004255;ZSTO;SEMIMASCARA X UN;3M;3M - MOD. 6100 TS;MM01;379;V1;5;10;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ACCESORIO SEGURIDAD;KG;ZPAS;EMBALADO;1000091926;;;27/8/2026;;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1001693;ZSTO;MENTONERA BANDA ELASTICA;LIBUS // 3M // MSA // STEELPRO //;902003 // BARBIQUEJO H-700 4PUNTOS // CHINSTRAP V-GARD // BARBIQUEJO STEELPRO 4PTO // DEPASCALE-UCU2130PC;MM01;379;V1;50;150;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ACCESORIO SEGURIDAD;KG;ZPAS;CUMPLIDO PARCIAL;1000091926;;;21/8/2026;21/8/2026;15/9/2026;16/7/2026;;
00379 – VELADERO FASE 8C;1002061;ZSTO;CAMPERA ABRIGO T. XXXL ROJA CON LOGO;No aplica;CON REFLECTIVO T. XXXL;MM01;379;V1;10;20;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;ZPAS;SIN TRATAMIENTO;1000092125;;;;;30/9/2026;20/7/2026;;
00379 – VELADERO FASE 8C;1002000;ZSTO;CAMISA JEAN T.38 C LOGO;;;MM01;379;V1;3;5;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;ZPAS;SIN TRATAMIENTO;1000092125;;;;;30/9/2026;20/7/2026;;
00379 – VELADERO FASE 8C;1002009;ZSTO;CAMISA JEAN T.56 C LOGO;;;MM01;379;V1;3;5;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;ZPAS;SIN TRATAMIENTO;1000092125;;;;;30/9/2026;20/7/2026;;
00379 – VELADERO FASE 8C;1002047;ZSTO;CAMISETA PRIMERA PIEL T.XXL;;;MM01;379;V1;10;20;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;SIN TRATAMIENTO;1000092125;;;;;30/9/2026;20/7/2026;;
